EmployeeID,AverageWorkingHours,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
1818130,49,55,Travel_Frequently,1091,Neurology,2,1,Life Sciences,1,4,Male,65,3,3,Therapist,2,Married,10976,15813,3,Y,No,18,3,2,80,1,23,4,3,3,2,1,2,No
1467266,40,28,Travel_Rarely,857,Maternity,10,3,Other,1,3,Female,59,3,2,Other,3,Single,3660,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7,No
1242796,47,44,Travel_Rarely,1376,Neurology,1,2,Medical,1,2,Male,91,2,3,Other,1,Married,10482,2326,9,Y,No,14,3,4,80,1,24,1,3,20,6,3,6,No
1116632,49,33,Travel_Rarely,654,Maternity,5,3,Life Sciences,1,4,Male,34,2,3,Nurse,4,Divorced,7119,21214,4,Y,No,15,3,3,80,1,9,2,3,3,2,1,2,No
1338800,77,35,Travel_Rarely,1204,Cardiology,4,3,Technical Degree,1,4,Male,86,3,3,Nurse,1,Single,9582,10333,0,Y,Yes,22,4,1,80,0,9,2,3,8,7,4,7,Yes
1823713,49,33,Travel_Frequently,827,Maternity,29,4,Medical,1,1,Female,54,2,2,Other,3,Single,4508,3129,1,Y,No,22,4,2,80,0,14,4,3,13,7,3,8,No
1461105,43,28,Travel_Rarely,895,Maternity,15,2,Life Sciences,1,1,Male,50,3,1,Nurse,3,Divorced,2207,22482,1,Y,No,16,3,4,80,1,4,5,2,4,2,2,2,No
1714672,43,34,Travel_Frequently,618,Maternity,3,1,Life Sciences,1,1,Male,45,3,2,Nurse,4,Single,7756,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4,No
1264321,48,37,Travel_Rarely,309,Cardiology,10,4,Life Sciences,1,4,Female,88,2,2,Nurse,4,Divorced,6694,24223,2,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0,No
1570590,40,25,Travel_Rarely,1219,Maternity,4,1,Technical Degree,1,4,Male,32,3,1,Nurse,4,Married,3691,4605,1,Y,Yes,15,3,2,80,1,7,3,4,7,7,5,6,No
1417598,48,26,Travel_Rarely,1330,Maternity,21,3,Medical,1,1,Male,37,3,1,Nurse,3,Divorced,2377,19373,1,Y,No,20,4,3,80,1,1,0,2,1,1,0,0,Yes
1875940,41,33,Travel_Rarely,1017,Maternity,25,3,Medical,1,1,Male,55,2,1,Other,2,Single,2313,2993,4,Y,Yes,20,4,2,80,0,5,0,3,2,2,2,2,Yes
1815487,49,42,Travel_Rarely,469,Neurology,2,2,Medical,1,4,Male,35,3,4,Other,1,Married,17665,14399,0,Y,No,17,3,4,80,1,23,3,3,22,6,13,7,No
1364682,40,28,Travel_Frequently,1009,Maternity,1,3,Medical,1,1,Male,45,2,1,Nurse,2,Divorced,2596,7160,1,Y,No,15,3,1,80,2,1,2,3,1,0,0,0,No
1150498,42,50,Travel_Frequently,959,Cardiology,1,4,Other,1,4,Male,81,3,2,Nurse,3,Single,4728,17251,3,Y,Yes,14,3,4,80,0,5,4,3,0,0,0,0,No
1446684,40,33,Travel_Frequently,970,Cardiology,7,3,Life Sciences,1,4,Female,30,3,2,Nurse,2,Married,4302,13401,0,Y,No,17,3,3,80,1,4,3,3,3,2,0,2,No
1852842,48,34,Non-Travel,697,Maternity,3,4,Life Sciences,1,3,Male,40,2,1,Other,4,Married,2979,22478,3,Y,No,17,3,4,80,3,6,2,3,0,0,0,0,No
1554886,42,48,Non-Travel,1262,Neurology,1,4,Medical,1,1,Male,35,4,4,Other,4,Single,16885,16154,2,Y,No,22,4,3,80,0,27,3,2,5,4,2,1,No
1454712,40,45,Non-Travel,1050,Cardiology,9,4,Life Sciences,1,2,Female,65,2,2,Nurse,3,Married,5593,17970,1,Y,No,13,3,4,80,1,15,2,3,15,10,4,12,No
1212693,45,52,Travel_Rarely,994,Maternity,7,4,Life Sciences,1,2,Male,87,3,3,Nurse,2,Single,10445,15322,7,Y,No,19,3,4,80,0,18,4,3,8,6,4,0,No
1312769,49,38,Travel_Rarely,770,Cardiology,10,4,Marketing,1,3,Male,73,2,3,Nurse,3,Divorced,8740,5569,0,Y,Yes,14,3,2,80,2,9,2,3,8,7,2,7,No
1601148,46,29,Travel_Rarely,1107,Maternity,28,4,Life Sciences,1,3,Female,93,3,1,Other,4,Divorced,2514,26968,4,Y,No,22,4,1,80,1,11,1,3,7,5,1,7,No
1133211,46,28,Travel_Rarely,950,Neurology,3,3,Medical,1,4,Female,93,3,3,Therapist,2,Divorced,7655,8039,0,Y,No,17,3,2,80,3,10,3,2,9,7,1,7,No
1856618,42,46,Travel_Rarely,406,Cardiology,3,1,Marketing,1,1,Male,52,3,4,Administrative,3,Married,17465,15596,3,Y,No,12,3,4,80,1,23,3,3,12,9,4,9,No
1042408,41,38,Travel_Rarely,130,Cardiology,2,2,Marketing,1,4,Male,32,3,3,Nurse,2,Single,7351,20619,7,Y,No,16,3,3,80,0,10,2,3,1,0,0,0,No
1789769,44,43,Travel_Frequently,1082,Maternity,27,3,Life Sciences,1,3,Female,83,3,3,Therapist,1,Married,10820,11535,8,Y,No,11,3,3,80,1,18,1,3,8,7,0,1,No
1440393,49,39,Travel_Frequently,203,Maternity,2,3,Life Sciences,1,1,Male,84,3,4,Nurse,4,Divorced,12169,13547,7,Y,No,11,3,4,80,3,21,4,3,18,7,11,5,No
1091520,46,40,Travel_Rarely,1308,Maternity,14,3,Medical,1,3,Male,44,2,5,Administrative,3,Single,19626,17544,1,Y,No,14,3,1,80,0,21,2,4,20,7,4,9,No
1818532,48,21,Travel_Rarely,984,Maternity,1,1,Technical Degree,1,4,Female,70,2,1,Other,2,Single,2070,25326,1,Y,Yes,11,3,3,80,0,2,6,4,2,2,2,2,Yes
1292995,43,39,Non-Travel,439,Maternity,9,3,Life Sciences,1,3,Male,70,3,2,Nurse,2,Single,6782,8770,9,Y,No,15,3,3,80,0,9,2,2,5,4,0,3,No
1522372,49,36,Non-Travel,217,Maternity,18,4,Life Sciences,1,1,Male,78,3,2,Therapist,4,Single,7779,23238,2,Y,No,20,4,1,80,0,18,0,3,11,9,0,9,No
1308397,47,31,Travel_Frequently,793,Cardiology,20,3,Life Sciences,1,3,Male,67,4,1,Other,4,Married,2791,21981,0,Y,No,12,3,1,80,1,3,4,3,2,2,2,2,No
1138410,47,28,Travel_Rarely,1451,Maternity,2,1,Life Sciences,1,1,Male,67,2,1,Other,2,Married,3201,19911,0,Y,No,17,3,1,80,0,6,2,1,5,3,0,4,No
1752889,48,35,Travel_Frequently,1182,Cardiology,11,2,Marketing,1,4,Male,54,3,2,Nurse,4,Divorced,4968,18500,1,Y,No,11,3,4,80,1,5,3,3,5,2,0,2,No
1425897,47,49,Travel_Rarely,174,Cardiology,8,4,Technical Degree,1,4,Male,56,2,4,Nurse,2,Married,13120,11879,6,Y,No,17,3,2,80,1,22,3,3,9,8,2,3,No
1719792,48,34,Travel_Frequently,1003,Neurology,2,2,Life Sciences,1,4,Male,95,3,2,Therapist,3,Single,4033,15834,2,Y,No,11,3,4,80,0,5,3,2,3,2,0,2,No
1377897,44,29,Travel_Frequently,490,Maternity,10,3,Life Sciences,1,4,Female,61,3,1,Other,2,Divorced,3291,17940,0,Y,No,14,3,4,80,2,8,2,2,7,5,1,1,No
1692477,45,42,Travel_Rarely,188,Maternity,29,3,Medical,1,2,Male,56,1,2,Nurse,4,Single,4272,9558,4,Y,No,19,3,1,80,0,16,3,3,1,0,0,0,No
1618530,42,29,Travel_Rarely,718,Maternity,8,1,Medical,1,2,Male,79,2,2,Therapist,4,Married,5056,17689,1,Y,Yes,15,3,3,80,1,10,2,2,10,7,1,2,No
1619491,45,38,Travel_Rarely,433,Neurology,1,3,Human Resources,1,3,Male,37,4,1,Other,3,Married,2844,6004,1,Y,No,13,3,4,80,1,7,2,4,7,6,5,0,No
1321732,43,28,Travel_Frequently,773,Maternity,6,3,Life Sciences,1,3,Male,39,2,1,Other,3,Divorced,2703,22088,1,Y,Yes,14,3,4,80,1,3,2,3,3,1,0,2,No
1313694,40,18,Non-Travel,247,Maternity,8,1,Medical,1,3,Male,80,3,1,Nurse,3,Single,1904,13556,1,Y,No,12,3,4,80,0,0,0,3,0,0,0,0,Yes
1140608,40,33,Travel_Rarely,603,Cardiology,9,4,Marketing,1,1,Female,77,3,2,Nurse,1,Single,8224,18385,0,Y,Yes,17,3,1,80,0,6,3,3,5,2,0,3,Yes
1190899,45,41,Travel_Rarely,167,Maternity,12,4,Life Sciences,1,2,Male,46,3,1,Nurse,4,Married,4766,9051,3,Y,Yes,11,3,1,80,1,6,4,3,1,0,0,0,No
1131723,41,31,Travel_Frequently,874,Maternity,15,3,Medical,1,3,Male,72,3,1,Nurse,3,Married,2610,6233,1,Y,No,12,3,3,80,1,2,5,2,2,2,2,2,No
1066655,44,37,Travel_Rarely,367,Maternity,25,2,Medical,1,3,Female,52,2,2,Nurse,4,Divorced,5731,17171,7,Y,No,13,3,3,80,2,9,2,3,6,2,1,3,No
1061785,44,27,Travel_Rarely,199,Maternity,6,3,Life Sciences,1,4,Male,55,2,1,Other,3,Married,2539,7950,1,Y,No,13,3,3,80,1,4,0,3,4,2,2,2,No
1745568,40,34,Travel_Rarely,1400,Cardiology,9,1,Life Sciences,1,2,Female,70,3,2,Nurse,3,Married,5714,5829,1,Y,No,20,4,1,80,0,6,3,2,6,5,1,3,No
1034814,45,35,Travel_Rarely,528,Neurology,8,4,Technical Degree,1,3,Male,100,3,1,Other,3,Single,4323,7108,1,Y,No,17,3,2,80,0,6,2,1,5,4,1,4,No
1778989,79,29,Travel_Rarely,408,Cardiology,23,1,Life Sciences,1,4,Female,45,2,3,Nurse,1,Married,7336,11162,1,Y,No,13,3,1,80,1,11,3,1,11,8,3,10,Yes
1452385,42,40,Travel_Frequently,593,Maternity,9,4,Medical,1,2,Female,88,3,3,Administrative,3,Single,13499,13782,9,Y,No,17,3,3,80,0,20,3,2,18,7,2,13,No
1513386,40,42,Travel_Frequently,481,Cardiology,12,3,Life Sciences,1,3,Male,44,3,4,Nurse,1,Single,13758,2447,0,Y,Yes,12,3,2,80,0,22,2,2,21,9,13,14,No
1812528,49,42,Travel_Rarely,647,Cardiology,4,4,Marketing,1,2,Male,45,3,2,Nurse,1,Single,5155,2253,7,Y,No,13,3,4,80,0,9,3,4,6,4,1,5,No
1479961,46,35,Travel_Rarely,982,Maternity,1,4,Medical,1,4,Male,58,2,1,Nurse,3,Married,2258,16340,6,Y,No,12,3,2,80,1,10,2,3,8,0,1,7,No
1446497,47,24,Travel_Rarely,477,Maternity,24,3,Medical,1,4,Male,49,3,1,Nurse,2,Single,3597,6409,8,Y,No,22,4,4,80,0,6,2,3,4,3,1,2,No
1340549,47,28,Travel_Rarely,1485,Maternity,12,1,Life Sciences,1,3,Female,79,3,1,Nurse,4,Married,2515,22955,1,Y,Yes,11,3,4,80,0,1,4,2,1,1,0,0,Yes
1588632,44,26,Travel_Rarely,1384,Maternity,3,4,Medical,1,1,Male,82,4,1,Nurse,4,Married,4420,13421,1,Y,No,22,4,2,80,1,8,2,3,8,7,0,7,No
1499676,46,30,Travel_Rarely,852,Cardiology,10,3,Marketing,1,3,Male,72,2,2,Nurse,3,Married,6578,2706,1,Y,No,18,3,1,80,1,10,3,3,10,3,1,4,No
1849677,46,40,Travel_Frequently,902,Maternity,26,2,Medical,1,3,Female,92,2,2,Other,4,Married,4422,21203,3,Y,Yes,13,3,4,80,1,16,3,1,1,1,0,0,No
1209446,41,35,Travel_Rarely,819,Neurology,2,3,Life Sciences,1,3,Male,44,2,3,Therapist,2,Divorced,10274,19588,2,Y,No,18,3,2,80,1,15,2,4,7,7,6,4,No
1098841,41,34,Travel_Frequently,669,Maternity,1,3,Medical,1,4,Male,97,2,2,Nurse,1,Single,5343,25755,0,Y,No,20,4,3,80,0,14,3,3,13,9,4,9,No
1871555,42,35,Travel_Frequently,636,Maternity,4,4,Other,1,4,Male,47,2,1,Nurse,4,Married,2376,26537,1,Y,No,13,3,2,80,1,2,2,4,2,2,2,2,No
1405213,48,43,Travel_Rarely,1372,Cardiology,9,3,Marketing,1,1,Female,85,1,2,Nurse,3,Single,5346,9489,8,Y,No,13,3,2,80,0,7,2,2,4,3,1,3,No
1089994,43,32,Non-Travel,862,Cardiology,2,1,Life Sciences,1,3,Female,76,3,1,Other,1,Divorced,2827,14947,1,Y,No,12,3,3,80,3,1,3,3,1,0,0,0,No
1710657,41,56,Travel_Rarely,718,Neurology,4,4,Technical Degree,1,4,Female,92,3,5,Other,1,Divorced,19943,18575,4,Y,No,13,3,4,80,1,28,2,3,5,2,4,2,No
1511393,44,29,Travel_Rarely,1401,Maternity,6,1,Medical,1,2,Female,54,3,1,Nurse,4,Married,3131,26342,1,Y,No,13,3,1,80,1,10,5,3,10,8,0,8,No
1542698,47,19,Travel_Rarely,645,Maternity,9,2,Life Sciences,1,3,Male,54,3,1,Other,1,Single,2552,7172,1,Y,No,25,4,3,80,0,1,4,3,1,1,0,0,No
1764148,48,45,Travel_Rarely,1457,Maternity,7,3,Medical,1,1,Female,83,3,1,Other,3,Married,4477,20100,4,Y,Yes,19,3,3,80,1,7,2,2,3,2,0,2,No
1334983,45,37,Travel_Rarely,977,Neurology,1,3,Life Sciences,1,4,Female,56,2,2,Therapist,4,Married,6474,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11,No
1713700,42,20,Travel_Rarely,805,Maternity,3,3,Life Sciences,1,1,Male,87,2,1,Nurse,3,Single,3033,12828,1,Y,No,12,3,1,80,0,2,2,2,2,2,1,2,Yes
1476340,48,44,Travel_Rarely,1097,Maternity,10,4,Life Sciences,1,3,Male,96,3,1,Other,3,Single,2936,10826,1,Y,Yes,11,3,3,80,0,6,4,3,6,4,0,2,No
1795477,48,53,Travel_Rarely,1223,Neurology,7,2,Medical,1,4,Female,50,3,5,Other,3,Divorced,18606,18640,3,Y,No,18,3,2,80,1,26,6,3,7,7,4,7,No
1500784,40,29,Travel_Rarely,942,Maternity,15,1,Life Sciences,1,2,Female,69,1,1,Other,4,Married,2168,26933,0,Y,Yes,18,3,1,80,1,6,2,2,5,4,1,3,No
1455048,44,22,Travel_Frequently,1256,Maternity,3,4,Life Sciences,1,3,Male,48,2,1,Other,4,Married,2853,4223,0,Y,Yes,11,3,2,80,1,1,5,3,0,0,0,0,Yes
1123335,40,46,Travel_Rarely,1402,Cardiology,2,3,Marketing,1,3,Female,69,3,4,Administrative,1,Married,17048,24097,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9,No
1285566,41,44,Non-Travel,111,Maternity,17,3,Life Sciences,1,4,Male,74,1,1,Other,3,Single,2290,4279,2,Y,No,13,3,4,80,0,6,3,3,0,0,0,0,No
1279649,49,33,Travel_Rarely,147,Neurology,2,3,Human Resources,1,2,Male,99,3,1,Other,3,Married,3600,8429,1,Y,No,13,3,4,80,1,5,2,3,5,4,1,4,No
1754610,49,41,Non-Travel,906,Maternity,5,2,Life Sciences,1,1,Male,95,2,1,Other,1,Divorced,2107,20293,6,Y,No,17,3,1,80,1,5,2,1,1,0,0,0,No
1260276,43,30,Travel_Rarely,1329,Cardiology,29,4,Life Sciences,1,3,Male,61,3,2,Nurse,1,Divorced,4115,13192,8,Y,No,19,3,3,80,3,8,3,3,4,3,0,3,No
1313206,47,40,Travel_Frequently,1184,Cardiology,2,4,Medical,1,2,Male,62,3,2,Nurse,2,Married,4327,25440,5,Y,No,12,3,4,80,3,5,2,3,0,0,0,0,No
1562759,46,50,Travel_Frequently,1421,Neurology,2,3,Medical,1,4,Female,30,3,4,Other,1,Married,17856,9490,2,Y,No,22,4,3,80,1,32,3,3,2,2,2,2,No
1818579,40,28,Travel_Rarely,1179,Maternity,19,4,Medical,1,4,Male,78,2,1,Nurse,1,Married,3196,12449,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3,No
1221210,49,46,Travel_Rarely,1450,Maternity,15,2,Life Sciences,1,4,Male,52,3,5,Administrative,2,Married,19081,10849,5,Y,No,11,3,1,80,1,25,2,3,4,2,0,3,No
1285937,47,35,Travel_Rarely,1361,Cardiology,17,4,Life Sciences,1,3,Male,94,3,2,Nurse,1,Married,8966,21026,3,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7,No
1063216,48,24,Travel_Rarely,984,Maternity,17,2,Life Sciences,1,4,Female,97,3,1,Nurse,2,Married,2210,3372,1,Y,No,13,3,1,80,1,1,3,1,1,0,0,0,Yes
1551282,41,33,Travel_Frequently,1146,Cardiology,25,3,Medical,1,2,Female,82,3,2,Nurse,3,Married,4539,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1,No
1310719,49,36,Travel_Rarely,917,Maternity,6,4,Life Sciences,1,3,Male,60,1,1,Nurse,3,Divorced,2741,6865,1,Y,No,14,3,3,80,1,7,4,3,7,7,1,7,No
1544205,47,30,Travel_Rarely,853,Maternity,7,4,Life Sciences,1,3,Male,49,3,2,Nurse,3,Divorced,3491,11309,1,Y,No,13,3,1,80,3,10,4,2,10,7,8,9,No
1503934,46,44,Travel_Rarely,200,Maternity,29,4,Other,1,4,Male,32,3,2,Other,4,Single,4541,7744,1,Y,No,25,4,2,80,0,20,3,3,20,11,13,17,No
1531205,44,20,Travel_Rarely,654,Cardiology,21,3,Marketing,1,3,Male,43,4,1,Other,4,Single,2678,5050,1,Y,No,17,3,4,80,0,2,2,3,2,1,2,2,No
1126413,44,46,Travel_Rarely,150,Neurology,2,4,Technical Degree,1,4,Male,60,3,2,Therapist,4,Divorced,7379,17433,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4,No
1170535,45,42,Non-Travel,179,Neurology,2,5,Medical,1,4,Male,79,4,2,Other,1,Married,6272,12858,7,Y,No,16,3,1,80,1,10,3,4,4,3,0,3,No
1520995,43,60,Travel_Rarely,696,Cardiology,7,4,Marketing,1,2,Male,52,4,2,Nurse,4,Divorced,5220,10893,0,Y,Yes,18,3,2,80,1,12,3,3,11,7,1,9,No
1229290,44,32,Travel_Frequently,116,Maternity,13,3,Other,1,3,Female,77,2,1,Nurse,2,Married,2743,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2,No
1034448,41,32,Travel_Frequently,1316,Maternity,2,2,Life Sciences,1,4,Female,38,3,2,Other,3,Single,4998,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7,No
1516924,48,36,Travel_Rarely,363,Neurology,1,3,Technical Degree,1,3,Female,77,1,3,Therapist,1,Divorced,10252,4235,2,Y,Yes,21,4,3,80,1,17,2,3,7,7,7,7,No
1487583,45,33,Travel_Rarely,117,Maternity,9,3,Medical,1,1,Male,60,3,1,Other,4,Married,2781,6311,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10,No
1516360,49,40,Travel_Rarely,107,Cardiology,10,3,Technical Degree,1,2,Female,84,2,2,Nurse,2,Divorced,6852,11591,7,Y,No,12,3,2,80,1,7,2,4,5,1,1,3,No
1384279,40,25,Travel_Rarely,1356,Cardiology,10,4,Life Sciences,1,3,Male,57,3,2,Nurse,4,Single,4950,20623,0,Y,No,14,3,2,80,0,5,4,3,4,3,1,1,No
1658193,42,30,Travel_Rarely,1465,Maternity,1,3,Medical,1,4,Male,63,3,1,Other,2,Married,3579,9369,0,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7,No
1645050,44,42,Travel_Frequently,458,Maternity,26,5,Medical,1,1,Female,60,3,3,Administrative,1,Married,13191,23281,3,Y,Yes,17,3,3,80,0,20,6,3,1,0,0,0,No
1695470,44,35,Non-Travel,1212,Cardiology,8,2,Marketing,1,3,Female,78,2,3,Nurse,4,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12,No
1362336,49,27,Travel_Rarely,1103,Maternity,14,3,Life Sciences,1,1,Male,42,3,1,Other,1,Married,2235,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8,No
1442702,45,54,Travel_Frequently,966,Neurology,1,4,Life Sciences,1,4,Female,53,3,3,Therapist,3,Divorced,10502,9659,7,Y,No,17,3,1,80,1,33,2,1,5,4,1,4,No
1226564,44,44,Travel_Rarely,1117,Maternity,2,1,Life Sciences,1,1,Female,72,4,1,Other,4,Married,2011,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7,No
1245033,40,19,Non-Travel,504,Maternity,10,3,Medical,1,1,Female,96,2,1,Other,2,Single,1859,6148,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0,Yes
1856613,44,29,Travel_Rarely,1010,Maternity,1,3,Life Sciences,1,1,Female,97,3,1,Other,4,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2,No
1559788,46,54,Travel_Rarely,685,Maternity,3,3,Life Sciences,1,4,Male,85,3,4,Administrative,4,Married,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9,No
1845153,46,31,Travel_Rarely,1332,Maternity,11,2,Medical,1,3,Male,80,3,2,Nurse,1,Married,6833,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1,No
1216132,47,31,Travel_Rarely,1062,Maternity,24,3,Medical,1,3,Female,96,2,2,Nurse,1,Single,6812,17198,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8,No
1718896,46,59,Travel_Rarely,326,Cardiology,3,3,Life Sciences,1,3,Female,48,2,2,Nurse,4,Single,5171,16490,5,Y,No,17,3,4,80,0,13,2,3,6,1,0,5,No
1659741,46,43,Travel_Rarely,920,Maternity,3,3,Life Sciences,1,3,Male,96,1,5,Administrative,4,Married,19740,18625,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7,No
1460231,46,49,Travel_Rarely,1098,Neurology,4,2,Medical,1,1,Male,85,2,5,Other,3,Married,18711,12124,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0,No
1276743,40,36,Travel_Frequently,469,Maternity,3,3,Technical Degree,1,3,Male,46,3,1,Other,2,Married,3692,9256,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7,No
1551418,44,48,Travel_Rarely,969,Maternity,2,2,Technical Degree,1,4,Male,76,4,1,Nurse,2,Single,2559,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0,No
1409781,48,27,Travel_Rarely,1167,Maternity,4,2,Life Sciences,1,1,Male,76,3,1,Other,3,Divorced,2517,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3,No
1429070,49,29,Travel_Rarely,1329,Maternity,7,3,Life Sciences,1,3,Male,82,3,2,Nurse,4,Divorced,6623,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0,No
1149718,45,48,Travel_Rarely,715,Maternity,1,3,Life Sciences,1,4,Male,76,2,5,Administrative,4,Single,18265,8733,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0,No
1593907,44,29,Travel_Rarely,694,Maternity,1,3,Life Sciences,1,4,Female,87,2,4,Administrative,4,Divorced,16124,3423,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7,No
1346366,49,34,Travel_Rarely,1320,Maternity,20,3,Technical Degree,1,3,Female,89,4,1,Other,3,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,No
1471840,44,44,Travel_Rarely,1099,Cardiology,5,3,Marketing,1,2,Male,88,3,5,Administrative,2,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10,No
1081187,49,33,Travel_Rarely,536,Cardiology,10,5,Marketing,1,4,Male,82,4,3,Nurse,3,Divorced,8380,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,No
1237363,43,19,Travel_Rarely,265,Maternity,25,3,Life Sciences,1,2,Female,57,4,1,Other,4,Single,2994,21221,1,Y,Yes,12,3,4,80,0,1,2,3,1,0,0,1,No
1473069,41,23,Travel_Rarely,373,Maternity,1,2,Life Sciences,1,4,Male,47,3,1,Other,3,Married,1223,16901,1,Y,No,22,4,4,80,1,1,2,3,1,0,0,1,No
1322371,44,25,Travel_Frequently,599,Cardiology,24,1,Life Sciences,1,3,Male,73,1,1,Other,4,Single,1118,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0,Yes
1574047,49,26,Travel_Rarely,583,Maternity,4,2,Life Sciences,1,3,Male,53,3,1,Other,4,Single,2875,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,No
1588094,47,45,Travel_Rarely,1449,Cardiology,2,3,Marketing,1,1,Female,94,1,5,Administrative,2,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,No
1364438,43,55,Non-Travel,177,Maternity,8,1,Medical,1,4,Male,37,2,4,Nurse,2,Divorced,13577,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0,No
1724855,41,21,Travel_Frequently,251,Maternity,10,2,Life Sciences,1,1,Female,45,2,1,Nurse,3,Single,2625,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2,Yes
1032289,45,46,Travel_Rarely,168,Cardiology,4,2,Marketing,1,4,Female,33,2,5,Administrative,2,Married,18789,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8,No
1826524,46,34,Travel_Rarely,131,Cardiology,2,3,Marketing,1,3,Female,86,3,2,Nurse,1,Single,4538,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,No
1426682,47,51,Travel_Frequently,237,Cardiology,9,3,Life Sciences,1,4,Male,83,3,5,Administrative,2,Divorced,19847,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10,No
1826449,49,59,Travel_Rarely,1429,Maternity,18,4,Medical,1,4,Male,67,3,3,Therapist,4,Single,10512,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4,No
1319702,46,34,Travel_Frequently,135,Maternity,19,3,Medical,1,3,Female,46,3,2,Nurse,2,Divorced,4444,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10,No
1668404,49,28,Travel_Frequently,791,Maternity,1,4,Medical,1,4,Male,44,3,1,Nurse,3,Single,2154,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2,Yes
1459186,47,44,Travel_Rarely,1199,Neurology,4,2,Life Sciences,1,3,Male,92,4,5,Other,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,No
1488640,45,34,Travel_Frequently,648,Neurology,11,3,Life Sciences,1,3,Male,56,2,2,Other,2,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8,No
1711208,45,35,Travel_Rarely,735,Maternity,6,1,Life Sciences,1,3,Male,66,3,1,Other,3,Married,3506,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2,No
1619962,40,42,Travel_Rarely,603,Maternity,7,4,Medical,1,2,Female,78,4,2,Other,2,Married,2372,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0,No
1411176,42,43,Travel_Rarely,531,Cardiology,4,4,Marketing,1,4,Female,56,2,3,Nurse,4,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,No
1702814,48,36,Travel_Rarely,429,Neurology,2,4,Life Sciences,1,3,Female,53,3,2,Therapist,2,Single,5410,2323,9,Y,Yes,11,3,4,80,0,18,2,3,16,14,5,12,No
